CalName,CaseId,StationName,π¶¬ ÷∏¡Ó(%),Idc,Ud,UdL,Udio,Pd,Pconv,miu,Ang,TC,Uac,Uv,Qconv,Qf_max,Qf_min,Udio_N,Uv_N,
≤‚ ‘1493816327,SBRH222,S’æ,130.0000,  2.1125,400.0000,400.0000,251.0697,844.9999,1700.3779, 34.6398, 15.5874,  11,500.0000,185.9122,1218.9199,740.3461,660.3461,251.0697,185.9122,
≤‚ ‘1493816327,SBRH222,K’æ,130.0000,  0.4875,380.4594,380.4594,312.7271,185.4739,368.1035, 21.6563, 41.2511,   7,220.0000,231.5683,481.6889,361.8911,281.8911,312.7271,231.5683,
≤‚ ‘1493816327,SBRH222,P’æ,130.0000,  1.6250,372.9438,372.9438,239.4944,606.0335,1204.1936, 33.6001, 19.2954,  14,500.0000,177.3409,953.4808,612.5112,532.5112,239.4944,177.3409,
≤‚ ‘1493816327,SBRH222,S’æ,135.0000,  2.1937,400.0000,400.0000,253.8593,877.4999,1766.0903, 34.7149, 16.4778,  10,500.0000,187.9779,1305.8878,740.3461,660.3461,253.8593,187.9779,
≤‚ ‘1493816327,SBRH222,K’æ,135.0000,  0.5062,379.7078,379.7078,312.7271,192.2270,381.4101, 22.4887, 40.8711,   7,220.0000,231.5683,500.5039,361.8911,281.8911,312.7271,231.5683,
≤‚ ‘1493816327,SBRH222,P’æ,135.0000,  1.6875,371.9031,371.9031,239.4944,627.5865,1246.7601, 34.9820, 18.5480,  14,500.0000,177.3409,992.2165,612.5112,532.5112,239.4944,177.3409,
≤‚ ‘1493816327,SBRH222,S’æ,140.0000,  2.2750,400.0000,400.0000,256.7117,909.9999,1831.8258, 34.7850, 17.3506,   9,500.0000,190.0900,1395.9803,740.3461,660.3461,256.7117,190.0900,
≤‚ ‘1493816327,SBRH222,K’æ,140.0000,  0.5250,378.9563,378.9563,318.3115,198.9519,394.6535, 22.6519, 41.6519,   6,220.0000,235.7035,534.1933,361.8911,281.8911,318.3115,235.7035,
≤‚ ‘1493816327,SBRH222,P’æ,140.0000,  1.7500,370.8625,370.8625,239.4944,649.0094,1289.0489, 36.3890, 17.7703,  14,500.0000,177.3409,1030.9739,612.5112,532.5112,239.4944,177.3409,
≤‚ ‘1493816327,SBRH222,S’æ,145.0000,  2.3562,400.0000,400.0000,256.7117,942.4999,1897.5848, 36.4538, 16.1120,   9,500.0000,190.0900,1440.5432,740.3461,660.3461,256.7117,190.0900,
≤‚ ‘1493816327,SBRH222,K’æ,145.0000,  0.5437,378.2047,378.2047,318.3115,205.6488,407.8342, 23.4614, 41.2816,   6,220.0000,235.7035,553.5509,361.8911,281.8911,318.3115,235.7035,
≤‚ ‘1493816327,SBRH222,P’æ,145.0000,  1.8125,369.8219,369.8219,242.0163,670.3021,1331.0599, 36.3865, 18.8175,  13,500.0000,179.2083,1101.0557,612.5112,532.5112,242.0163,179.2083,
≤‚ ‘1493816327,SBRH222,S’æ,150.0000,  2.4375,400.0000,400.0000,259.6289,974.9998,1963.3666, 36.4332, 17.0441,   8,500.0000,192.2501,1535.3773,740.3461,660.3461,259.6289,192.2501,
≤‚ ‘1493816327,SBRH222,K’æ,150.0000,  0.5625,377.4531,377.4531,318.3115,212.3172,420.9515, 24.2721, 40.9086,   6,220.0000,235.7035,572.9118,361.8911,281.8911,318.3115,235.7035,
≤‚ ‘1493816327,SBRH222,P’æ,150.0000,  1.8750,368.7813,368.7813,242.0163,691.4648,1372.7934, 37.7549, 18.0591,  13,500.0000,179.2083,1140.9996,612.5112,532.5112,242.0163,179.2083,
≤‚ ‘1493816327,SBRH444,S’æ, 10.0000,  0.1625,400.0000,400.0000,211.9856, 65.0005,130.2425,  5.2198, 16.2709,  17,450.0000,156.9712, 44.8378,740.3461,660.3461,211.9856,156.9712,
≤‚ ‘1493816327,SBRH444,K’æ, 10.0000,  0.0375,398.4969,398.4969,270.0825, 14.9455, 29.8326,  2.2363, 41.4536,   7,190.0000,199.9908, 27.4129,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SBRH444,P’æ, 10.0000,  0.1250,397.9188,397.9188,213.3221, 49.7385, 99.2920,  4.6404, 18.9784,  15,450.0000,157.9609, 38.8701,612.5112,532.5112,213.3221,157.9609,
≤‚ ‘1493816327,SBRH444,S’æ, 15.0000,  0.2438,400.0000,400.0000,214.1938, 97.5005,195.3979,  7.2076, 16.7623,  16,450.0000,158.6063, 73.3275,740.3461,660.3461,214.1938,158.6063,
≤‚ ‘1493816327,SBRH444,K’æ, 15.0000,  0.0563,397.7453,397.7453,270.0825, 22.3750, 44.6523,  3.3471, 41.0152,   7,190.0000,199.9908, 41.2132,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SBRH444,P’æ, 15.0000,  0.1875,396.8781,396.8781,213.3221, 74.4134,148.5229,  6.8814, 18.1231,  15,450.0000,157.9609, 59.2189,612.5112,532.5112,213.3221,157.9609,
≤‚ ‘1493816327,SBRH444,S’æ, 20.0000,  0.3250,400.0000,400.0000,216.4485,130.0003,260.5763,  8.9388, 17.2701,  15,450.0000,160.2759,105.4444,740.3461,660.3461,216.4485,160.2759,
≤‚ ‘1493816327,SBRH444,K’æ, 20.0000,  0.0750,396.9937,396.9937,274.9054, 29.7761, 59.4087,  4.2892, 41.7331,   6,190.0000,203.5621, 57.1815,361.8911,281.8911,274.9054,203.5621,
≤‚ ‘1493816327,SBRH444,P’æ, 20.0000,  0.2500,395.8375,395.8375,215.5450, 98.9581,197.4761,  8.4517, 19.0402,  14,450.0000,159.6068, 85.8975,612.5112,532.5112,215.5450,159.6068,
≤‚ ‘1493816327,SBRH444,S’æ, 25.0000,  0.4063,400.0000,400.0000,216.4485,162.5002,325.7780, 11.3258, 15.7834,  15,450.0000,160.2759,131.1064,740.3461,660.3461,216.4485,160.2759,
≤‚ ‘1493816327,SBRH444,K’æ, 25.0000,  0.0938,396.2422,396.2422,274.9054, 37.1491, 74.1021,  5.3522, 41.3048,   6,190.0000,203.5621, 71.6198,361.8911,281.8911,274.9054,203.5621,
≤‚ ‘1493816327,SBRH444,P’æ, 25.0000,  0.3125,394.7969,394.7969,215.5450,123.3729,246.1517, 10.4942, 18.1967,  14,450.0000,159.6068,108.6357,612.5112,532.5112,215.5450,159.6068,
≤‚ ‘1493816327,SBRH444,S’æ, 30.0000,  0.4875,400.0000,400.0000,218.7511,195.0002,391.0030, 12.7293, 16.3683,  14,450.0000,161.9810,168.3626,740.3461,660.3461,218.7511,161.9810,
≤‚ ‘1493816327,SBRH444,K’æ, 30.0000,  0.1125,395.4906,395.4906,274.9054, 44.4939, 88.7326,  6.4122, 40.8729,   6,190.0000,203.5621, 86.1103,361.8911,281.8911,274.9054,203.5621,
≤‚ ‘1493816327,SBRH444,P’æ, 30.0000,  0.3750,393.7563,393.7563,217.8147,147.6575,294.5496, 11.7342, 19.1361,  13,450.0000,161.2875,140.0720,612.5112,532.5112,217.8147,161.2875,
≤‚ ‘1493816327,SBRH444,S’æ, 35.0000,  0.5688,400.0000,400.0000,221.1033,227.5002,456.2513, 13.9884, 16.9640,  13,450.0000,163.7227,208.8874,740.3461,660.3461,221.1033,163.7227,
≤‚ ‘1493816327,SBRH444,K’æ, 35.0000,  0.1313,394.7391,394.7391,279.9037, 51.8109,103.3004,  7.2011, 41.6234,   5,190.0000,207.2632,104.3836,361.8911,281.8911,279.9037,207.2632,
≤‚ ‘1493816327,SBRH444,P’æ, 35.0000,  0.4375,392.7156,392.7156,217.8147,171.8119,342.6694, 13.6367, 18.3058,  13,450.0000,161.2875,164.9301,612.5112,532.5112,217.8147,161.2875,
≤‚ ‘1493816327,SBRH444,S’æ, 40.0000,  0.6500,400.0000,400.0000,221.1033,260.0001,521.5227, 16.2307, 15.4822,  13,450.0000,163.7227,237.4181,740.3461,660.3461,221.1033,163.7227,
≤‚ ‘1493816327,SBRH444,K’æ, 40.0000,  0.1500,393.9875,393.9875,279.9037, 59.0993,117.8047,  8.2190, 41.2018,   5,190.0000,207.2632,119.4971,361.8911,281.8911,279.9037,207.2632,
≤‚ ‘1493816327,SBRH444,P’æ, 40.0000,  0.5000,391.6750,391.6750,220.1326,195.8364,390.5120, 14.6360, 19.2657,  12,450.0000,163.0039,200.7614,612.5112,532.5112,220.1326,163.0039,
≤‚ ‘1493816327,SBRH444,S’æ, 45.0000,  0.7313,400.0000,400.0000,223.5066,292.5001,586.8175, 17.2557, 16.1579,  12,450.0000,165.5023,282.7487,740.3461,660.3461,223.5066,165.5023,
≤‚ ‘1493816327,SBRH444,K’æ, 45.0000,  0.1688,393.2359,393.2359,285.0871, 66.3597,132.2461,  8.9100, 41.9703,   4,190.0000,211.1014,139.5299,361.8911,281.8911,285.0871,211.1014,
≤‚ ‘1493816327,SBRH444,P’æ, 45.0000,  0.5625,390.6344,390.6344,220.1326,219.7308,438.0769, 16.4305, 18.4498,  12,450.0000,163.0039,227.5534,612.5112,532.5112,220.1326,163.0039,
≤‚ ‘1493816327,SBRH444,S’æ, 50.0000,  0.8125,400.0000,400.0000,225.9627,325.0001,652.1355, 18.1883, 16.8379,  11,450.0000,167.3210,331.2008,740.3461,660.3461,225.9627,167.3210,
≤‚ ‘1493816327,SBRH444,K’æ, 50.0000,  0.1875,392.4844,392.4844,285.0871, 73.5921,146.6249,  9.8894, 41.5593,   4,190.0000,211.1014,155.2632,361.8911,281.8911,285.0871,211.1014,
≤‚ ‘1493816327,SBRH444,P’æ, 50.0000,  0.6250,389.5938,389.5938,222.5005,243.4950,485.3637, 17.2434, 19.4281,  11,450.0000,164.7573,267.5356,612.5112,532.5112,222.5005,164.7573,
≤‚ ‘1493816327,SBRH444,S’æ, 55.0000,  0.8937,400.0000,400.0000,225.9627,357.5000,717.4763, 20.3170, 15.3778,  11,450.0000,167.3210,362.3921,740.3461,660.3461,225.9627,167.3210,
≤‚ ‘1493816327,SBRH444,K’æ, 55.0000,  0.2063,391.7328,391.7328,285.0871, 80.7950,160.9381, 10.8675, 41.1450,   4,190.0000,211.1014,171.0311,361.8911,281.8911,285.0871,211.1014,
≤‚ ‘1493816327,SBRH444,P’æ, 55.0000,  0.6875,388.5531,388.5531,222.5005,267.1302,532.3751, 18.9499, 18.6278,  11,450.0000,164.7573,296.1250,612.5112,532.5112,222.5005,164.7573,
≤‚ ‘1493816327,SBRH444,S’æ, 60.0000,  0.9750,400.0000,400.0000,228.4734,390.0000,782.8407, 21.0617, 16.1381,  10,450.0000,169.1801,415.5260,740.3461,660.3461,228.4734,169.1801,
≤‚ ‘1493816327,SBRH444,K’æ, 60.0000,  0.2250,390.9812,390.9812,290.4661, 87.9717,175.1922, 11.4353, 41.9445,   3,190.0000,215.0845,193.4521,361.8911,281.8911,290.4661,215.0845,
≤‚ ‘1493816327,SBRH444,P’æ, 60.0000,  0.7500,387.5125,387.5125,222.5005,290.6334,579.1051, 20.6725, 17.7931,  11,450.0000,164.7573,324.9369,612.5112,532.5112,222.5005,164.7573,
≤‚ ‘1493816327,SBRH444,S’æ, 65.0000,  1.0563,400.0000,400.0000,231.0405,422.5000,848.2283, 21.7452, 16.8956,   9,450.0000,171.0810,471.7375,740.3461,660.3461,231.0405,171.0810,
≤‚ ‘1493816327,SBRH444,K’æ, 65.0000,  0.2438,390.2297,390.2297,290.4661, 95.1194,189.3815, 12.3784, 41.5409,   3,190.0000,215.0845,209.8357,361.8911,281.8911,290.4661,215.0845,
≤‚ ‘1493816327,SBRH444,P’æ, 65.0000,  0.8125,386.4719,386.4719,224.9198,314.0075,625.5591, 21.2435, 18.8391,  10,450.0000,166.5488,370.3675,612.5112,532.5112,224.9198,166.5488,
≤‚ ‘1493816327,SBRH444,S’æ, 70.0000,  1.1375,400.0000,400.0000,231.0405,454.9997,913.6384, 23.7686, 15.4743,   9,450.0000,171.0810,505.5061,740.3461,660.3461,231.0405,171.0810,
≤‚ ‘1493816327,SBRH444,K’æ, 70.0000,  0.2625,389.4781,389.4781,290.4661,102.2385,203.5068, 13.3210, 41.1342,   3,190.0000,215.0845,226.2485,361.8911,281.8911,290.4661,215.0845,
≤‚ ‘1493816327,SBRH444,P’æ, 70.0000,  0.8750,385.4313,385.4313,224.9198,337.2516,671.7358, 22.8929, 18.0228,  10,450.0000,166.5488,400.8344,612.5112,532.5112,224.9198,166.5488,
≤‚ ‘1493816327,SBRH444,S’æ, 75.0000,  1.2187,400.0000,400.0000,233.6660,487.4999,979.0728, 24.2934, 16.3095,   8,450.0000,173.0251,566.3876,740.3461,660.3461,233.6660,173.0251,
≤‚ ‘1493816327,SBRH444,K’æ, 75.0000,  0.2812,388.7266,388.7266,296.0520,109.3293,217.5691, 13.7769, 41.9643,   2,190.0000,219.2207,251.1198,361.8911,281.8911,296.0520,219.2207,
≤‚ ‘1493816327,SBRH444,P’æ, 75.0000,  0.9375,384.3906,384.3906,227.3924,360.3661,717.6357, 23.3463, 19.0825,   9,450.0000,168.3796,450.0831,612.5112,532.5112,227.3924,168.3796,
≤‚ ‘1493816327,SBRH444,S’æ, 80.0000,  1.3000,400.0000,400.0000,236.3518,519.9999,1044.5300, 24.7782, 17.1354,   7,450.0000,175.0139,630.3655,740.3461,660.3461,236.3518,175.0139,
≤‚ ‘1493816327,SBRH444,K’æ, 80.0000,  0.3000,387.9750,387.9750,296.0520,116.3925,231.5695, 14.6870, 41.5685,   2,190.0000,219.2207,268.1452,361.8911,281.8911,296.0520,219.2207,
≤‚ ‘1493816327,SBRH444,P’æ, 80.0000,  1.0000,383.3500,383.3500,227.3924,383.3499,763.2566, 24.9304, 18.2856,   9,450.0000,168.3796,482.1272,612.5112,532.5112,227.3924,168.3796,
≤‚ ‘1493816327,SBRH444,S’æ, 85.0000,  1.3812,400.0000,400.0000,236.3518,552.5000,1110.0104, 26.6966, 15.7679,   7,450.0000,175.0139,666.7011,740.3461,660.3461,236.3518,175.0139,
≤‚ ‘1493816327,SBRH444,K’æ, 85.0000,  0.3188,387.2234,387.2234,296.0520,123.4275,245.5067, 15.5970, 41.1697,   2,190.0000,219.2207,285.1947,361.8911,281.8911,296.0520,219.2207,
≤‚ ‘1493816327,SBRH444,P’æ, 85.0000,  1.0625,382.3094,382.3094,229.9199,406.2036,808.5998, 25.2838, 19.3568,   8,450.0000,170.2512,535.1201,612.5112,532.5112,229.9199,170.2512,
≤‚ ‘1493816327,SBRH444,S’æ, 90.0000,  1.4625,400.0000,400.0000,239.1001,584.9999,1175.5140, 27.0445, 16.6665,   6,450.0000,177.0489,735.4077,740.3461,660.3461,239.1001,177.0489,
≤‚ ‘1493816327,SBRH444,K’æ, 90.0000,  0.3375,386.4719,386.4719,296.0520,130.4343,259.3807, 16.5073, 40.7676,   2,190.0000,219.2207,302.2663,361.8911,281.8911,296.0520,219.2207,
≤‚ ‘1493816327,SBRH444,P’æ, 90.0000,  1.1250,381.2688,381.2688,229.9199,428.9273,853.6655, 26.8089, 18.5800,   8,450.0000,170.2512,568.6801,612.5112,532.5112,229.9199,170.2512,
≤‚ ‘1493816327,SBRH444,S’æ, 95.0000,  1.5437,400.0000,400.0000,239.1001,617.4999,1241.0407, 28.9626, 15.2752,   6,450.0000,177.0489,772.7099,740.3461,660.3461,239.1001,177.0489,
≤‚ ‘1493816327,SBRH444,K’æ, 95.0000,  0.3562,385.7203,385.7203,301.8569,137.4128,273.1916, 16.8302, 41.6419,   1,190.0000,223.5192,330.2664,361.8911,281.8911,301.8569,223.5192,
≤‚ ‘1493816327,SBRH444,P’æ, 95.0000,  1.1875,380.2281,380.2281,229.9199,451.5208,898.4534, 28.3570, 17.7706,   8,450.0000,170.2512,602.3513,612.5112,532.5112,229.9199,170.2512,
≤‚ ‘1493816327,SBRH444,S’æ,100.0000,  1.6250,400.0000,400.0000,241.9130,649.9999,1306.5907, 29.1792, 16.2483,   5,450.0000,179.1319,846.2124,740.3461,660.3461,241.9130,179.1319,
≤‚ ‘1493816327,SBRH444,K’æ,100.0000,  0.3750,384.9688,384.9688,301.8569,144.3632,286.9396, 17.7100, 41.2513,   1,190.0000,223.5192,347.9473,361.8911,281.8911,301.8569,223.5192,
≤‚ ‘1493816327,SBRH444,P’æ,100.0000,  1.2500,379.1875,379.1875,232.5042,473.9843,942.9636, 28.5467, 18.9047,   7,450.0000,172.1648,660.3972,612.5112,532.5112,232.5042,172.1648,
≤‚ ‘1493816327,SBRH444,S’æ,105.0000,  1.7062,400.0000,400.0000,244.7929,682.5000,1372.1640, 29.3838, 17.1979,   4,450.0000,181.2644,922.9193,740.3461,660.3461,244.7929,181.2644,
≤‚ ‘1493816327,SBRH444,K’æ,105.0000,  0.3938,384.2172,384.2172,301.8569,151.2856,300.6247, 18.5905, 40.8576,   1,190.0000,223.5192,365.6454,361.8911,281.8911,301.8569,223.5192,
≤‚ ‘1493816327,SBRH444,P’æ,105.0000,  1.3125,378.1469,378.1469,232.5042,496.3177,987.1961, 30.0395, 18.1184,   7,450.0000,172.1648,695.5137,612.5112,532.5112,232.5042,172.1648,
≤‚ ‘1493816327,SBRH444,S’æ,110.0000,  1.7875,400.0000,400.0000,244.7929,714.9999,1437.7603, 31.1869, 15.8845,   4,450.0000,181.2644,962.8559,740.3461,660.3461,244.7929,181.2644,
≤‚ ‘1493816327,SBRH444,K’æ,110.0000,  0.4125,383.4656,383.4656,307.8941,158.1796,314.2465, 18.8199, 41.7608,   0,190.0000,227.9895,396.2933,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,110.0000,  1.3750,377.1063,377.1063,235.1473,518.5210,1031.1510, 30.1587, 19.2582,   6,450.0000,174.1220,757.2113,612.5112,532.5112,235.1473,174.1220,
≤‚ ‘1493816327,SBRH444,S’æ,115.0000,  1.8687,400.0000,400.0000,247.7423,747.4999,1503.3798, 31.2781, 16.9000,   3,450.0000,183.4483,1044.4923,740.3461,660.3461,247.7423,183.4483,
≤‚ ‘1493816327,SBRH444,K’æ,115.0000,  0.4312,382.7141,382.7141,307.8941,165.0454,327.8052, 19.6715, 41.3788,   0,190.0000,227.9895,414.6051,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,115.0000,  1.4375,376.0656,376.0656,235.1473,540.5943,1074.8282, 31.5996, 18.4952,   6,450.0000,174.1220,793.7347,612.5112,532.5112,235.1473,174.1220,
≤‚ ‘1493816327,SBRH444,S’æ,120.0000,  1.9500,400.0000,400.0000,247.7423,779.9999,1569.0226, 33.0711, 15.5788,   3,450.0000,183.4483,1085.4369,740.3461,660.3461,247.7423,183.4483,
≤‚ ‘1493816327,SBRH444,K’æ,120.0000,  0.4500,381.9625,381.9625,307.8941,171.8831,341.3010, 20.5238, 40.9938,   0,190.0000,227.9895,432.9292,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,120.0000,  1.5000,375.0250,375.0250,235.1473,562.5374,1118.2277, 33.0657, 17.7005,   6,450.0000,174.1220,830.3140,612.5112,532.5112,235.1473,174.1220,
≤‚ ‘1493816327,SBRH444,S’æ,125.0000,  2.0312,400.0000,400.0000,250.7635,812.4999,1634.6886, 33.0542, 16.6592,   2,450.0000,185.6855,1172.1054,740.3461,660.3461,250.7635,185.6855,
≤‚ ‘1493816327,SBRH444,K’æ,125.0000,  0.4687,381.2109,381.2109,307.8941,178.6925,354.7337, 21.3771, 40.6059,   0,190.0000,227.9895,451.2637,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,125.0000,  1.5625,373.9844,373.9844,237.8511,584.3506,1161.3495, 33.0492, 18.8994,   5,450.0000,176.1241,896.9783,612.5112,532.5112,237.8511,176.1241,
≤‚ ‘1493816327,SBRH444,S’æ,130.0000,  2.1125,400.0000,400.0000,250.7635,844.9999,1700.3779, 34.8343, 15.3346,   2,450.0000,185.6855,1214.0738,740.3461,660.3461,250.7635,185.6855,
≤‚ ‘1493816327,SBRH444,K’æ,130.0000,  0.4875,380.4594,380.4594,307.8941,185.4739,368.1035, 22.2315, 40.2148,   0,190.0000,227.9895,469.6072,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,130.0000,  1.6250,372.9438,372.9438,237.8511,606.0335,1204.1936, 34.4646, 18.1309,   5,450.0000,176.1241,934.9190,612.5112,532.5112,237.8511,176.1241,
≤‚ ‘1493816327,SBRH444,S’æ,135.0000,  2.1937,400.0000,400.0000,253.8593,877.4999,1766.0903, 34.7149, 16.4778,   1,450.0000,187.9779,1305.8878,740.3461,660.3461,253.8593,187.9779,
≤‚ ‘1493816327,SBRH444,K’æ,135.0000,  0.5062,379.7078,379.7078,307.8941,192.2270,381.4101, 23.0871, 39.8206,   0,190.0000,227.9895,487.9575,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,135.0000,  1.6875,371.9031,371.9031,240.6179,627.5865,1246.7601, 34.3980, 19.3295,   4,450.0000,178.1729,1005.2286,612.5112,532.5112,240.6179,178.1729,
≤‚ ‘1493816327,SBRH444,S’æ,140.0000,  2.2750,400.0000,400.0000,253.8593,909.9999,1831.8258, 36.4785, 15.1549,   1,450.0000,187.9779,1348.9025,740.3461,660.3461,253.8593,187.9779,
≤‚ ‘1493816327,SBRH444,K’æ,140.0000,  0.5250,378.9563,378.9563,307.8941,198.9519,394.6535, 23.9442, 39.4231,   0,190.0000,227.9895,506.3132,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,140.0000,  1.7500,370.8625,370.8625,240.6179,649.0094,1289.0489, 35.7654, 18.5869,   4,450.0000,178.1729,1044.5063,612.5112,532.5112,240.6179,178.1729,
≤‚ ‘1493816327,SBRH444,S’æ,145.0000,  2.3562,400.0000,400.0000,257.0326,942.4999,1897.5848, 36.2627, 16.3578,   0,450.0000,190.3276,1445.9854,740.3461,660.3461,257.0326,190.3276,
≤‚ ‘1493816327,SBRH444,K’æ,145.0000,  0.5437,378.2047,378.2047,307.8941,205.6488,407.8342, 24.8027, 39.0223,   0,190.0000,227.9895,524.6730,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,145.0000,  1.8125,369.8219,369.8219,240.6179,670.3021,1331.0599, 37.1577, 17.8145,   4,450.0000,178.1729,1083.7984,612.5112,532.5112,240.6179,178.1729,
≤‚ ‘1493816327,SBRH444,S’æ,150.0000,  2.4375,400.0000,400.0000,257.0326,974.9998,1963.3666, 38.0057, 15.0418,   0,450.0000,190.3276,1490.0755,740.3461,660.3461,257.0326,190.3276,
≤‚ ‘1493816327,SBRH444,K’æ,150.0000,  0.5625,377.4531,377.4531,307.8941,212.3172,420.9515, 25.6630, 38.6179,   0,190.0000,227.9895,543.0343,361.8911,281.8911,307.8941,227.9895,
≤‚ ‘1493816327,SBRH444,P’æ,150.0000,  1.8750,368.7813,368.7813,243.4498,691.4648,1372.7934, 36.9762, 19.0667,   3,450.0000,180.2698,1159.0814,612.5112,532.5112,243.4498,180.2698,
≤‚ ‘1493816327,SBSH222,S’æ, 10.0000,  0.1857,350.0000,350.0000,230.7812, 65.0001,130.2837,  2.7284, 39.1572,  19,500.0000,170.8890,111.4070,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SBSH222,K’æ, 10.0000,  0.0429,348.2821,348.2821,262.1389, 14.9267, 29.7845,  2.3791, 47.2876,  18,220.0000,194.1087, 33.6469,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SBSH222,P’æ, 10.0000,  0.1429,347.6214,347.6214,232.2346, 49.6600, 99.1028,  2.6611, 40.3390,  17,500.0000,171.9652, 88.2387,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SBSH222,S’æ, 15.0000,  0.2786,350.0000,350.0000,230.7812, 97.5001,195.4709,  4.0965, 38.4338,  19,500.0000,170.8890,167.0104,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SBSH222,K’æ, 15.0000,  0.0643,347.4232,347.4232,262.1389, 22.3346, 44.5529,  3.5620, 46.8228,  18,220.0000,194.1087, 50.5710,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SBSH222,P’æ, 15.0000,  0.2143,346.4321,346.4321,232.2346, 74.2353,148.1104,  3.9754, 39.8957,  17,500.0000,171.9652,132.9339,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SBSH222,S’æ, 20.0000,  0.3714,350.0000,350.0000,230.7812,130.0004,260.6890,  5.4684, 37.6986,  19,500.0000,170.8890,222.5222,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SBSH222,K’æ, 20.0000,  0.0857,346.5643,346.5643,262.1389, 29.7069, 59.2411,  4.7413, 46.3543,  18,220.0000,194.1087, 67.5602,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SBSH222,P’æ, 20.0000,  0.2857,345.2429,345.2429,232.2346, 98.6398,196.7537,  5.2803, 39.4482,  17,500.0000,171.9652,177.9881,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SBSH222,S’æ, 25.0000,  0.4643,350.0000,350.0000,230.7812,162.5001,325.9363,  6.8452, 36.9510,  19,500.0000,170.8890,277.9218,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SBSH222,K’æ, 25.0000,  0.1071,345.7054,345.7054,262.1389, 37.0409, 73.8441,  5.9170, 45.8822,  18,220.0000,194.1087, 84.6051,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SBSH222,P’æ, 25.0000,  0.3571,344.0536,344.0536,232.2346,122.8754,245.0360,  6.5767, 38.9964,  17,500.0000,171.9652,223.3882,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SBSH222,S’æ, 30.0000,  0.5571,350.0000,350.0000,230.7812,195.0000,391.2141,  8.2281, 36.1902,  19,500.0000,170.8890,333.1905,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SBSH222,K’æ, 30.0000,  0.1286,344.8464,344.8464,262.1389, 44.3382, 88.3649,  7.0897, 45.4064,  18,220.0000,194.1087,101.7056,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SBSH222,P’æ, 30.0000,  0.4286,342.8643,342.8643,232.2346,146.9411,292.9559,  7.8656, 38.5402,  17,500.0000,171.9652,269.1167,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SBSH222,S’æ, 35.0000,  0.6500,350.0000,350.0000,230.7812,227.5001,456.5228,  9.6183, 35.4154,  19,500.0000,170.8890,388.3087,740.3461,660.3461,230.7812,170.8890,
